"RecordedDate","ResponseId","id","university","major_1","major_2","course","mathstudy_1","mathstudy_2","stars_1","stars_2","stars_3","stars_4","stars_5","stars_6","stars_7","stars_8","stars_9","stars_10","stars_11","stars_12","stars_13","stars_14","stars_15","stars_16","stars_17","stars_18","stars_19","stars_20","stars_21","stars_22","stars_23","rmars_1","rmars_2","rmars_3","rmars_4","rmars_5","rmars_6","rmars_7","rmars_8","rmars_9","rmars_10","rmars_11","rmars_12","rmars_13","rmars_14","rmars_15","rmars_16","rmars_17","rmars_18","rmars_19","rmars_20","sticsa_1","sticsa_2","sticsa_3","sticsa_4","sticsa_5","sticsa_6","sticsa_7","sticsa_8","sticsa_9","sticsa_10","sticsa_11","sticsa_12","sticsa_13","sticsa_14","sticsa_15","sticsa_16","sticsa_17","sticsa_18","sticsa_19","sticsa_20","sticsa_21","rtas_1","rtas_2","rtas_3","rtas_4","rtas_5","rtas_6","rtas_7","rtas_8","rtas_9","rtas_10","rtas_11","rtas_12","rtas_13","rtas_14","rtas_15","rtas_16","rtas_17","rtas_18","rtas_19","rtas_20","rtas_21","rtas_22","rtas_23","rtas_24","rtas_25","bfne_1","bfne_2","bfne_3","bfne_4","bfne_5","bfne_6","bfne_7","bfne_8","lsas_1","lsas_2","lsas_3","lsas_4","lsas_5","lsas_6","lsas_7","lsas_8","lsas_9","lsas_10","lsas_11","lsas_12","lsas_13","lsas_14","lsas_15","lsas_16","lsas_17","lsas_18","lsas_19","lsas_20","lsas_21","lsas_22","lsas_23","lsas_24","cas_1","cas_2","cas_3","cas_4","cas_5","cas_6","cas_7","cas_8","cas_9","cas_10","cas_11","cas_12","cas_13","cas_14","cas_15","cas_16","ius_1","ius_2","ius_3","ius_4","ius_5","ius_6","ius_7","ius_8","ius_9","ius_10","ius_11","ius_12","ngse_1","ngse_2","ngse_3","ngse_4","ngse_5","ngse_6","ngse_7","ngse_8","patms_1","patms_2","patms_3","patms_4","patms_5","patms_6","patms_7","crt_1","crt_2","crt_3","god_belief","crt_check_1","crt_check_2","math_level_1","math_level_2","math_result_1","math_result_2","math_result_3","math_time_1","math_time_2","math_time_3","stat_now","stat_prev_1","stat_prev_2","stat_prev_3","stat_prev_4","stat_prev_5","stat_result_1","stat_result_2","stat_result_3","stat_result_4","stat_result_5","uni_year","age","gender_1","gender_2","spld_1","spld_2","grade","source","semester"
"2021/09/13 10:45:07","R_2Va5hXHY9Cg0p8N","CS98A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,2,1,1,2,2,1,2,1,1,1,1,3,1,2,1,1,2,1,2,1,1,1,3,3,1,1,2,1,2,2,2,1,2,2,3,1,2,1,2,1,1,1,2,2,1,2,3,2,1,3,1,2,2,2,2,2,2,3,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,1,3,2,2,3,1,2,1,1,3,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,1,2,1,2,1,2,2,3,4,2,3,2,2,3,2,2,1,3,1,4,3,4,4,5,4,4,5,5,1,1,2,1,4,2,4,50,39,80,2,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:45:11","R_1GNUjw5MExfaodg","CS76Z","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,4,1,2,3,2,1,2,4,1,4,3,1,2,2,4,2,2,1,2,1,1,3,2,4,1,2,4,2,1,3,5,5,1,3,2,5,3,1,3,1,4,4,3,4,2,4,4,3,2,2,4,3,3,4,3,3,1,4,4,4,4,4,1,2,3,2,4,3,3,3,4,4,3,4,2,3,3,4,4,3,2,4,2,2,2,3,3,3,3,5,3,4,5,4,5,5,4,1,3,1,1,1,3,2,2,3,4,2,2,1,4,4,2,3,1,1,4,3,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,3,3,2,2,3,4,1,2,4,1,2,3,2,3,3,5,4,4,3,4,1,2,1,3,4,3,8,50,20,50,3,"No","GCSE",NA,"3",NA,NA,"16",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:45:33","R_3PnmrmNAPvZh1e2","ŐR47A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,1,2,2,2,3,2,3,4,1,4,1,2,2,2,5,2,3,1,1,1,1,3,1,1,2,2,1,2,2,2,3,4,1,3,2,5,2,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,3,1,1,4,3,4,1,1,1,4,1,3,3,2,1,1,1,4,2,1,1,2,2,1,3,2,1,1,1,1,2,2,1,1,2,1,1,3,3,1,3,1,1,2,2,1,2,1,3,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,3,4,4,2,2,1,4,3,2,1,2,2,5,4,4,5,5,5,4,4,4,2,2,2,2,4,1,8,50,20,100,3,"No","GCSE",NA,"5",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:45:35","R_0V69I7VRTCkypi1","LI80É","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,1,2,3,2,1,2,2,1,3,1,1,2,2,3,2,1,1,1,2,1,3,1,3,1,3,3,2,1,2,4,3,1,3,2,4,3,1,2,1,1,3,1,2,1,1,2,3,1,1,2,1,3,2,2,2,1,1,2,2,1,2,1,2,3,3,3,4,1,3,2,2,1,2,2,4,3,2,2,1,2,2,4,2,2,1,2,3,3,3,2,2,2,2,3,3,3,1,2,1,1,2,3,1,2,2,2,1,2,1,2,2,3,2,1,1,3,2,2,1,2,2,1,2,2,2,3,2,2,1,3,2,1,3,2,1,1,2,3,3,3,2,3,4,1,2,2,3,2,5,3,5,5,5,4,3,4,4,1,3,2,2,4,2,8,10,20,85,2,"No","GCSE",NA,"4",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:45:55","R_1Cgthd9CsTcnH0g","ST92I","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,5,1,3,3,1,1,2,5,1,5,3,2,3,2,5,3,1,1,3,1,1,3,2,4,1,3,3,1,1,1,5,5,1,3,2,5,2,1,2,1,1,3,2,4,4,3,4,4,4,4,2,3,4,2,3,4,4,2,4,4,1,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,3,3,2,3,4,2,3,4,4,5,5,5,5,5,5,5,5,2,3,4,1,2,4,2,4,4,3,2,2,2,3,3,3,2,3,2,4,3,1,2,2,1,1,1,2,2,3,1,2,2,1,1,2,2,1,1,1,3,5,3,5,4,4,4,5,2,3,4,3,3,3,3,3,4,5,3,3,5,1,1,1,1,4,3,4,50,39,10,2,"No","GCSE",NA,"4",NA,NA,"26",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",21,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:46:01","R_3hgxlFQVRDtNZ6i","ZA32I","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,4,1,3,4,3,1,4,5,1,5,3,1,4,3,5,4,1,1,3,2,4,4,2,4,2,4,4,2,1,3,5,5,1,4,3,5,4,2,3,3,3,4,2,2,2,1,1,1,1,2,1,1,3,2,3,2,1,1,3,3,1,2,3,2,2,2,2,3,3,4,2,1,2,2,2,4,3,3,2,2,3,1,2,1,2,1,3,2,4,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,3,1,1,3,2,2,2,3,2,2,2,4,2,3,1,3,2,1,2,2,1,1,2,1,4,3,4,4,4,4,3,4,4,2,2,2,2,3,3,4,10,39,40,3,"No","GCSE",NA,"4",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Male",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:48:29","R_12aRmiYX8YFSwTG","ÁR34U","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,2,3,1,1,3,4,2,5,1,2,1,2,4,2,2,1,3,1,2,4,1,5,1,2,4,1,1,4,5,5,3,2,2,5,2,1,2,1,5,5,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,3,2,1,1,2,1,1,1,1,1,2,1,3,2,2,1,1,2,2,1,1,1,1,1,1,3,3,2,1,1,3,1,2,1,2,2,4,2,1,1,4,3,1,2,3,1,2,1,1,2,1,2,1,3,3,3,3,1,2,2,2,2,4,1,1,1,1,3,1,1,1,2,2,4,4,4,3,4,4,3,4,4,1,2,2,4,4,2,8,250,20,100,1,"No","GCSE",NA,"4",NA,NA,"5",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Male",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:48:54","R_2ysdOypW1FEVRWs","ÁR09E","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,1,1,1,1,1,1,1,2,1,2,2,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,4,2,1,3,1,3,1,3,1,2,1,4,1,1,1,1,3,3,1,1,2,1,2,2,2,1,2,1,2,3,2,3,2,2,3,2,3,1,2,3,3,1,2,1,2,1,2,2,2,1,3,1,1,2,2,1,1,2,1,2,1,2,2,2,4,3,3,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,3,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,1,5,4,4,5,5,5,4,5,5,3,2,2,4,4,4,4,10,39,100,3,"No","Other (e.g. international equivalent - please specify)","mérnöki diploma (emelt érettségivel)",NA,NA,"2es (erettségi 5ös)",NA,NA,"3","No","Experimental studies",NA,NA,NA,NA,4,NA,NA,NA,NA,"2nd Year",NA,"Male",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 2",NA
"2021/09/13 10:49:18","R_0GN0auEX2ZGl5ND","ÁR69A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,1,1,2,2,1,2,3,1,2,1,1,2,2,3,1,3,1,1,2,1,3,1,2,1,1,1,1,1,1,3,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,3,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,3,1,2,2,1,2,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,3,1,2,1,2,2,3,1,1,2,2,4,3,4,4,4,4,3,4,4,2,3,2,2,4,3,8,50,20,100,3,"No","GCSE",NA,"5",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",NA,"Female",NA,"I do not have a Specific Learning Disability",NA,2,"Sample 2","21-22-1"
"2021/09/13 10:49:56","R_2TF5CJWTnU6iIb7","ED49A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,5,2,5,4,4,2,5,5,3,5,5,2,5,5,5,5,2,3,4,3,3,5,2,5,1,5,4,4,3,5,5,5,3,5,5,5,4,4,4,2,4,5,2,2,4,3,4,4,2,2,1,2,4,3,4,3,3,2,4,3,2,4,4,4,2,2,2,4,4,4,3,3,2,3,2,4,4,3,2,3,3,1,2,1,3,1,3,2,4,5,5,5,5,5,5,5,5,1,2,3,1,4,4,1,2,3,4,2,4,3,4,3,2,4,2,2,4,4,3,2,4,2,4,3,2,3,2,3,4,1,1,1,1,2,2,1,1,2,3,5,2,1,3,4,3,2,4,1,4,4,2,4,4,4,3,3,3,3,2,1,3,5,2,5,4,50,20,30,2,"No","GCSE",NA,"5",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:50:34","R_0MJTePTtd8Je2hH","ŐR43U","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,1,2,2,2,4,3,1,2,1,1,3,1,3,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,3,1,1,1,3,2,1,1,1,2,3,1,1,1,3,1,2,1,1,2,1,1,1,2,1,1,3,1,1,2,1,2,2,1,1,3,2,4,3,4,4,4,5,3,3,5,1,1,1,2,4,2,4,10,39,60,2,"No","GCSE",NA,"420",NA,NA,"15",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:50:48","R_1o0g1N4uKrcPyPS","ST04A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,4,3,2,3,3,2,4,5,2,5,2,4,3,2,5,3,1,4,3,3,2,2,1,4,4,3,3,3,3,3,5,5,1,3,3,5,4,5,4,2,4,2,2,2,3,4,4,4,1,3,3,4,4,3,2,4,1,2,3,2,4,3,2,3,2,3,4,1,3,4,2,3,2,1,1,4,4,2,1,2,1,1,1,2,1,1,2,4,3,5,3,2,5,3,3,5,4,2,1,2,2,3,4,2,3,3,3,3,3,2,3,4,3,3,2,2,3,4,3,2,3,3,4,4,3,3,5,3,5,2,2,1,1,2,1,2,1,1,5,5,4,1,5,4,2,3,4,3,2,3,1,2,3,2,2,1,2,3,2,1,2,2,3,4,4,50,20,15,1,"No","GCSE",NA,"4",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:52:54","R_3nrwNMOZBqXInm1","TA44E","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,3,5,3,1,2,4,4,1,3,4,2,5,5,5,4,2,2,5,2,3,1,5,3,2,4,4,2,4,4,5,5,3,5,2,5,4,3,5,3,2,2,5,3,4,3,4,4,2,3,4,2,4,4,1,2,4,2,4,4,4,4,3,4,1,3,2,2,3,3,3,2,3,1,2,2,3,2,3,4,1,2,3,2,3,4,3,4,4,4,2,5,4,5,5,5,4,1,1,3,2,2,3,2,4,4,4,2,4,2,3,3,2,2,3,1,3,4,2,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,3,5,5,4,4,4,5,3,3,2,3,4,4,4,4,3,5,3,4,4,2,3,3,2,4,2,4,10,12,64,2,"No","Other (e.g. international equivalent - please specify)","Általános iskolai érettségi",NA,NA,"5",NA,NA,"50","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 2",NA
"2021/09/13 10:54:12","R_3dSIFgj9mTnD7wZ","CS75A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,2,2,2,2,3,3,1,4,3,1,3,2,3,2,1,2,3,2,2,3,1,3,1,1,2,3,1,3,4,5,1,3,2,5,1,2,2,2,4,4,1,2,1,1,1,3,1,2,1,1,3,4,2,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,3,2,1,2,1,2,2,1,1,1,2,1,1,2,3,2,1,1,2,1,2,1,2,3,2,2,2,1,2,3,1,2,2,2,3,2,2,2,3,2,3,1,2,2,2,2,1,2,2,1,2,1,4,1,2,2,1,2,1,3,3,3,1,4,3,4,5,3,3,3,1,2,2,2,2,3,3,50,39,70,1,"No","GCSE",NA,"69",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Male",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:55:34","R_2c0GET5n1qDDQUv","ST44A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,4,3,3,3,2,2,3,3,4,2,3,2,2,3,4,2,2,3,3,4,4,2,2,5,4,3,5,3,3,4,4,4,3,2,3,3,3,2,3,3,2,3,2,2,2,1,4,4,3,4,2,2,3,3,2,2,1,2,4,4,2,3,1,3,2,2,2,2,2,2,4,3,3,1,3,2,2,3,3,3,2,1,1,1,1,1,2,1,2,4,3,3,5,4,4,5,4,4,2,3,4,4,4,4,4,4,3,3,3,2,3,4,4,2,3,3,4,3,3,3,4,4,4,2,4,3,4,2,2,1,2,2,3,3,2,2,1,3,3,5,3,2,4,3,2,3,3,2,4,2,2,2,3,2,1,1,2,3,3,4,3,4,2,4,8,50,20,50,3,"No","GCSE",NA,"4",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Prefer not to answer",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 2",NA
"2021/09/13 11:35:27","R_2cqNn1xdYkVmJNE","RD07S","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,4,2,1,4,3,3,3,3,3,3,3,5,5,5,5,2,1,4,4,4,2,5,3,1,4,2,2,5,5,2,3,5,1,5,5,3,3,5,5,2,5,3,4,3,4,1,4,3,2,3,2,1,3,2,4,2,4,3,4,2,1,3,2,3,1,2,1,3,2,4,2,3,2,1,1,2,4,4,1,1,3,4,1,1,3,1,1,3,4,5,5,2,4,3,4,5,5,1,3,1,1,4,4,4,3,4,3,3,4,1,4,4,4,2,4,2,3,4,1,3,3,5,4,2,3,3,3,5,2,2,5,1,4,4,4,2,3,3,5,4,3,5,4,5,5,4,3,5,5,5,5,5,5,4,5,3,3,5,1,1,1,3,5,1,4,10,39,35,2,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 11:36:46","R_2zoJ82FIdWY3j6W","CS79A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,1,3,2,2,1,2,4,2,3,2,3,3,3,3,3,2,2,3,2,1,2,2,2,1,3,3,1,1,3,4,3,1,3,2,2,3,3,3,1,2,2,2,3,2,2,1,1,2,2,2,1,3,3,2,1,2,2,3,2,2,1,3,3,3,1,2,3,3,3,1,2,2,2,3,3,3,3,1,2,3,2,1,1,2,1,1,1,3,1,1,2,2,2,3,1,2,1,2,2,2,3,3,2,2,3,3,2,2,1,2,3,3,3,3,2,2,3,3,3,3,2,3,3,2,2,3,3,3,2,2,2,2,3,1,2,3,2,4,2,4,2,2,3,3,2,2,4,3,4,2,4,4,4,4,2,4,4,2,2,2,2,4,2,4,10,39,80,2,"No","GCSE",NA,"5",NA,NA,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 2",NA
"2021/09/13 11:38:53","R_Q6QGm3gCzksZy3n","ST13B","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,1,2,1,4,1,2,4,1,4,1,1,4,3,3,3,1,2,3,2,1,5,2,2,1,3,1,2,1,2,4,2,1,4,2,3,2,2,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,3,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,5,1,1,1,1,4,3,5,5,4,5,3,4,3,1,2,1,1,4,1,8,10,39,100,3,"No","GCSE",NA,"4",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Male",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 15:02:23","R_3PoW0Jkh0pnaXh0","ÉT04E","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,2,2,3,4,2,4,5,2,5,3,2,3,4,5,3,2,1,3,3,2,4,2,3,2,2,2,4,2,3,4,4,4,2,5,4,1,1,2,4,2,3,2,3,1,2,3,4,1,2,2,1,4,2,3,2,1,3,4,4,1,3,4,3,2,3,1,4,2,4,2,1,1,2,2,4,4,2,2,1,2,3,1,1,1,1,2,1,4,4,4,5,4,4,4,5,4,2,1,1,1,3,4,2,4,4,4,2,3,2,2,3,4,4,3,2,4,3,2,2,3,2,3,2,1,4,2,2,2,3,3,2,3,4,3,2,4,2,3,3,2,1,4,4,2,2,4,2,4,3,3,3,2,4,5,3,3,4,2,2,1,3,4,2,4,50,39,10,3,"No","GCSE",NA,"3",NA,NA,"16",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 15:49:23","R_3L26J5zI8MdZIy8","ST81E","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,3,2,3,4,3,3,4,3,4,2,4,4,5,4,3,1,3,3,3,2,5,2,3,3,3,3,3,2,3,5,4,2,4,3,4,4,3,3,4,4,4,2,4,2,3,3,3,3,3,2,3,2,2,3,4,2,2,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,2,3,4,3,3,2,3,2,3,2,3,2,2,2,3,3,4,5,4,5,4,3,5,4,3,2,1,1,3,3,1,3,1,4,3,3,2,3,3,2,2,2,2,2,2,2,2,3,2,4,3,3,4,4,3,4,2,2,2,3,3,2,2,2,3,4,5,2,2,4,4,4,4,2,3,3,3,2,3,4,3,3,2,3,4,2,2,2,2,3,3,4,50,39,22,2,"No","A Level",NA,NA,"5",NA,NA,"4",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/13 16:28:38","R_20TKrtgv2X7V9VC","LC31U","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,5,1,3,4,3,2,3,5,2,5,1,1,5,5,5,3,3,4,4,2,1,3,3,5,1,2,4,4,2,3,5,5,4,5,3,5,3,3,4,2,1,5,3,3,1,4,4,4,3,2,2,3,4,3,1,4,2,3,3,4,2,4,1,1,1,3,4,4,4,4,4,4,3,2,2,4,4,3,3,4,3,2,1,2,1,1,4,3,3,5,5,5,5,5,5,5,5,1,3,2,2,2,3,4,4,4,2,3,4,2,3,4,4,4,3,3,4,4,2,2,2,2,2,2,2,2,1,2,3,1,3,1,1,4,4,2,4,2,5,1,1,4,1,3,3,2,3,4,2,4,3,4,3,3,5,4,4,4,3,2,2,3,3,3,4,10,39,60,2,"No","GCSE",NA,"3",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 17:58:33","R_1rplsWDn14b7O3m","ST95A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,4,3,3,3,4,2,4,4,1,4,3,3,3,3,4,3,2,3,3,3,2,3,2,4,3,2,4,4,2,2,4,4,4,2,2,4,3,3,2,3,3,3,2,3,3,3,3,3,2,2,2,2,3,2,3,2,3,2,2,3,2,3,2,3,1,1,2,3,4,3,2,1,2,1,2,1,4,2,1,2,3,3,2,2,3,3,2,2,3,4,2,3,4,3,4,4,3,2,2,2,2,3,3,2,3,3,3,2,3,2,3,3,3,3,2,3,3,3,2,4,1,2,3,3,2,2,2,2,2,3,2,3,3,2,3,3,2,3,3,4,3,2,2,3,3,3,2,4,3,4,3,4,4,4,4,3,4,4,3,3,2,3,3,2,8,10,39,100,3,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 19:25:53","R_SO8cbcRY1QGUMRX","ST01Z","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,1,1,1,2,1,1,1,2,3,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,4,3,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,4,1,3,1,1,1,2,1,1,3,1,5,4,5,5,5,5,3,5,5,1,1,1,1,4,2,4,10,38,95,3,"No","GCSE",NA,"98",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,3,"Sample 2","21-22-1"
